id,initial_review_count,initial_positive_review_count,initial_negative_review_count,initial_top_critic_review_count,initial_positive_review_ratio,initial_combined_sentiment_score,initial_combined_sentiment_label,log_initial_review_count,first_review_date,last_review_date_in_window
the_lego_movie,75,70,5,18,0.9333333333333332,0.8690476190476191,positive,4.330733340286331,2014-02-07,2014-02-16
the_lego_movie_2_the_second_part,102,87,15,16,0.8529411764705882,0.7,positive,4.634728988229636,2019-02-08,2019-02-17
the_lego_ninjago_movie,34,19,15,7,0.5588235294117647,0.1466666666666666,mixed,3.555348061489413,2017-09-22,2017-09-29
the_leisure_seeker,17,3,14,4,0.1764705882352941,-0.631578947368421,negative,2.8903717578961645,2018-03-09,2018-03-18
the_letters_2015,13,6,7,2,0.4615384615384615,-0.0714285714285714,mixed,2.6390573296152584,2015-12-04,2015-12-09
the_levelling,2,2,0,2,1.0,1.0,positive,1.0986122886681098,2017-03-29,2017-03-30
the_liberator_2014,5,4,1,1,0.8,0.6363636363636364,positive,1.791759469228055,2014-10-03,2014-10-07
the_lie_2011,1,1,0,1,1.0,1.0,positive,0.6931471805599453,2011-11-18,2011-11-18
the_lifeguard,9,2,7,4,0.2222222222222222,-0.5454545454545454,negative,2.302585092994046,2013-08-30,2013-09-03
the_light_between_oceans,48,28,20,11,0.5833333333333334,0.1401869158878504,mixed,3.8918202981106265,2016-09-02,2016-09-09
the_light_of_the_moon,7,7,0,2,1.0,1.0,positive,2.079441541679836,2017-11-01,2017-11-09
the_lighthouse_2018,2,2,0,1,1.0,1.0,positive,1.0986122886681098,2018-07-13,2018-07-13
the_lighthouse_2019,63,60,3,7,0.9523809523809524,0.8947368421052632,positive,4.158883083359672,2019-10-25,2019-11-02
the_limehouse_golem,15,13,2,4,0.8666666666666667,0.7058823529411765,positive,2.772588722239781,2017-09-08,2017-09-15
the_line_2022,2,1,1,0,0.5,0.0,mixed,1.0986122886681098,2023-04-03,2023-04-03
the_lion_king_2019,130,60,70,12,0.4615384615384615,-0.0955882352941176,mixed,4.875197323201151,2019-07-19,2019-07-27
the_lion_of_judah,5,0,5,2,0.0,-1.0,negative,1.791759469228055,2011-06-03,2011-06-07
the_little_bedroom,2,1,1,1,0.5,0.2,positive,1.0986122886681098,2014-09-26,2014-10-02
the_little_death_2014,7,5,2,4,0.7142857142857143,0.4444444444444444,positive,2.079441541679836,2015-06-26,2015-07-02
the_little_hours,22,12,10,8,0.5454545454545454,0.1153846153846153,mixed,3.1354942159291497,2017-06-30,2017-07-08
the_little_mermaid_2018,2,1,1,2,0.5,0.0,mixed,1.0986122886681098,2018-08-17,2018-08-17
the_little_prince_2016,22,20,2,9,0.9090909090909092,0.8113207547169812,positive,3.1354942159291497,2016-08-05,2016-08-11
the_little_things_2021,95,41,54,18,0.431578947368421,-0.1442307692307692,mixed,4.564348191467836,2021-01-29,2021-02-07
the_lives_of_others,31,29,2,17,0.935483870967742,0.8481012658227848,positive,3.4657359027997265,2007-02-09,2007-02-18
the_living_2014,2,1,1,1,0.5,-0.2,negative,1.0986122886681098,2015-04-09,2015-04-09
the_load,2,2,0,0,1.0,1.0,positive,1.0986122886681098,2019-09-05,2019-09-06
the_lobster,12,9,3,0,0.75,0.5,positive,2.5649493574615367,2016-06-03,2016-06-12
the_locksmith_2023,11,5,6,3,0.4545454545454545,-0.12,mixed,2.4849066497880004,2023-02-03,2023-02-08
the_lodge,39,25,14,9,0.6410256410256411,0.2183908045977011,positive,3.688879454113936,2020-02-07,2020-02-16
the_lodgers,8,2,6,1,0.25,-0.5294117647058824,negative,2.19722457733622,2018-02-23,2018-03-03
the_loft,27,3,24,13,0.1111111111111111,-0.7910447761194029,negative,3.332204510175204,2015-01-30,2015-02-06
the_lone_ranger,88,25,63,17,0.2840909090909091,-0.4507772020725388,negative,4.48863636973214,2013-07-03,2013-07-12
the_loneliest_boy_in_the_world,9,3,6,1,0.3333333333333333,-0.3684210526315789,negative,2.302585092994046,2022-10-14,2022-10-20
the_loneliest_planet,17,8,9,6,0.4705882352941176,-0.1,mixed,2.8903717578961645,2012-10-26,2012-11-02
the_loneliest_whale_the_search_for_52,22,18,4,4,0.8181818181818182,0.625,positive,3.1354942159291497,2021-07-09,2021-07-18
the_long_dumb_road,8,6,2,3,0.75,0.5789473684210527,positive,2.19722457733622,2018-11-09,2018-11-15
the_long_night_2022,11,6,5,2,0.5454545454545454,0.0833333333333333,mixed,2.4849066497880004,2022-02-04,2022-02-11
the_long_shadow_2017,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2018-10-27,2018-10-27
the_long_walk,11,10,1,3,0.9090909090909092,0.84,positive,2.4849066497880004,2022-02-18,2022-02-25
the_longest_ride,36,10,26,10,0.2777777777777778,-0.4146341463414634,negative,3.610917912644224,2015-04-10,2015-04-17
the_longest_week,7,0,7,2,0.0,-1.0,negative,2.079441541679836,2014-09-05,2014-09-11
the_look_of_love_2013,8,3,5,5,0.375,-0.238095238095238,negative,2.19722457733622,2013-07-05,2013-07-12
the_look_of_silence,16,16,0,10,1.0,1.0,positive,2.833213344056216,2015-07-17,2015-07-24
the_lookalike,2,0,2,1,0.0,-1.0,negative,1.0986122886681098,2014-11-07,2014-11-07
the_lorax_2012,50,26,24,15,0.52,-0.008695652173913,mixed,3.9318256327243257,2012-03-02,2012-03-11
the_lord_of_the_rings_the_fellowship_of_the_ring,71,67,4,22,0.943661971830986,0.8902439024390244,positive,4.276666119016055,2001-12-19,2001-12-28
the_lord_of_the_rings_the_return_of_the_king,93,89,4,11,0.956989247311828,0.9187817258883249,positive,4.543294782270004,2003-12-17,2003-12-26
the_lord_of_the_rings_the_two_towers,95,90,5,18,0.9473684210526316,0.903846153846154,positive,4.564348191467836,2002-12-18,2002-12-27
the_lords_of_salem,22,10,12,4,0.4545454545454545,-0.0833333333333333,mixed,3.1354942159291497,2013-04-19,2013-04-28
the_lost_city,89,67,22,16,0.7528089887640449,0.4742268041237113,positive,4.499809670330265,2022-03-25,2022-04-03
the_lost_city_of_z,37,33,4,8,0.8918918918918919,0.7560975609756098,positive,3.6375861597263857,2017-04-21,2017-04-30
the_lost_daughter,36,34,2,10,0.9444444444444444,0.902439024390244,positive,3.610917912644224,2021-12-31,2022-01-09
the_lost_girls_2022,7,2,5,3,0.2857142857142857,-0.4117647058823529,negative,2.079441541679836,2022-06-17,2022-06-23
the_lost_key,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2015-08-17,2015-08-17
the_lost_king,34,29,5,13,0.8529411764705882,0.7283950617283951,positive,3.555348061489413,2023-03-24,2023-03-30
the_lost_leonardo,12,11,1,5,0.9166666666666666,0.8620689655172413,positive,2.5649493574615367,2021-08-13,2021-08-22
the_lost_medallion_the_adventstoneures_of_billy,2,0,2,0,0.0,-1.0,negative,1.0986122886681098,2013-03-01,2013-03-06
the_love_punch_2013,9,2,7,6,0.2222222222222222,-0.5833333333333334,negative,2.302585092994046,2014-05-23,2014-05-28
the_love_witch,16,15,1,8,0.9375,0.9,positive,2.833213344056216,2016-11-11,2016-11-18
the_lovers_2015,3,0,3,1,0.0,-1.0,negative,1.3862943611198906,2015-03-13,2015-03-17
the_lovers_2017,7,5,2,0,0.7142857142857143,0.4285714285714285,positive,2.079441541679836,2017-05-26,2017-06-02
the_lovers_and_the_despot,22,18,4,6,0.8181818181818182,0.64,positive,3.1354942159291497,2016-09-23,2016-09-30
the_lucky_man,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2018-02-01,2018-02-01
the_lucky_one_2012,51,6,45,15,0.1176470588235294,-0.7777777777777778,negative,3.951243718581428,2012-04-20,2012-04-29
the_lumber_baron,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2019-05-24,2019-05-24
the_lunchbox,15,13,2,8,0.8666666666666667,0.6842105263157895,positive,2.772588722239781,2014-02-28,2014-03-07
the_lure_2017,8,8,0,5,1.0,1.0,positive,2.19722457733622,2017-02-01,2017-02-03
the_luzhin_defence,14,9,5,8,0.6428571428571429,0.3333333333333333,positive,2.70805020110221,2001-04-20,2001-04-27
the_m_word_2014,4,0,4,4,0.0,-1.0,negative,1.6094379124341005,2014-05-01,2014-05-02
the_macaluso_sisters,5,5,0,1,1.0,1.0,positive,1.791759469228055,2021-08-06,2021-08-06
the_machine_2013,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2014-04-17,2014-04-17
the_maestro,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2019-02-15,2019-02-15
the_magic_flute_2022,11,6,5,2,0.5454545454545454,0.1666666666666666,mixed,2.4849066497880004,2023-03-10,2023-03-17
the_magic_of_belle_isle,13,3,10,9,0.2307692307692307,-0.5428571428571428,negative,2.6390573296152584,2012-07-06,2012-07-12
the_magical_craftsmanship_of_suzhou,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2022-06-27,2022-06-27
the_magicians_elephant,21,12,9,5,0.5714285714285714,0.1489361702127659,mixed,3.091042453358316,2023-03-11,2023-03-19
the_magnificent_meyersons,2,2,0,1,1.0,1.0,positive,1.0986122886681098,2021-08-20,2021-08-28
the_magnificent_seven_2016,101,67,34,16,0.6633663366336634,0.3119266055045872,positive,4.624972813284271,2016-09-23,2016-10-02
the_maids_room,2,0,2,0,0.0,-1.0,negative,1.0986122886681098,2014-08-08,2014-08-09
the_mali_cuba_connection_africa_mia,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2021-04-11,2021-04-11
the_man,53,4,49,18,0.0754716981132075,-0.8548387096774194,negative,3.9889840465642745,2005-09-09,2005-09-18
the_man_from_earth_holocene,2,1,1,1,0.5,-0.2,negative,1.0986122886681098,2017-10-13,2017-10-13
the_man_from_uncle,56,37,19,10,0.6607142857142857,0.2950819672131147,positive,4.04305126783455,2015-08-14,2015-08-23
the_man_in_3b,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2015-11-07,2015-11-07
the_man_in_the_basement,7,7,0,4,1.0,1.0,positive,2.079441541679836,2023-01-27,2023-02-03
the_man_in_the_hat,4,4,0,1,1.0,1.0,positive,1.6094379124341005,2021-05-14,2021-05-20
the_man_nobody_knew_in_search_of_my_father_cia_spymaster_william_colby,4,3,1,3,0.75,0.4545454545454545,positive,1.6094379124341005,2011-09-23,2011-09-23
the_man_of_my_life,6,2,4,3,0.3333333333333333,-0.4666666666666667,negative,1.9459101490553128,2007-09-21,2007-09-26
the_man_on_the_train,30,28,2,15,0.9333333333333332,0.84,positive,3.4339872044851463,2003-05-09,2003-05-18
the_man_standing_next,1,1,0,1,1.0,1.0,positive,0.6931471805599453,2020-02-09,2020-02-09
the_man_who_killed_don_quixote,28,18,10,6,0.6428571428571429,0.2903225806451613,positive,3.367295829986474,2019-04-10,2019-04-19
the_man_who_killed_hitler_and_then_the_bigfoot,23,16,7,3,0.6956521739130435,0.3469387755102041,positive,3.1780538303479458,2019-02-08,2019-02-15
the_man_who_knew_infinity,34,20,14,16,0.5882352941176471,0.1904761904761904,mixed,3.555348061489413,2016-04-29,2016-05-07
the_man_who_saved_the_world,2,1,1,2,0.5,0.0,mixed,1.0986122886681098,2015-09-24,2015-09-25
the_man_with_the_golden_arm,1,1,0,0,1.0,1.0,positive,0.6931471805599453,1955-12-15,1955-12-15
the_man_with_the_iron_fists,33,16,17,9,0.4848484848484848,-0.04,mixed,3.5263605246161616,2012-11-02,2012-11-11
the_mandela_effect,3,1,2,2,0.3333333333333333,-0.25,negative,1.3862943611198906,2019-12-06,2019-12-11
the_manor_2018,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2018-05-18,2018-05-18
the_manson_brothers_midnight_zombie_massacre,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2021-09-10,2021-09-10
the_many_saints_of_newark,80,60,20,22,0.75,0.4725274725274725,positive,4.394449154672439,2021-10-01,2021-10-10
the_marksman_2021,34,12,22,7,0.3529411764705882,-0.3066666666666666,negative,3.555348061489413,2021-01-15,2021-01-23
the_martial_arts_kid,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2015-09-25,2015-09-25
the_masked_saint,4,1,3,3,0.25,-0.6363636363636364,negative,1.6094379124341005,2016-01-08,2016-01-14
the_master_2011,93,80,13,30,0.8602150537634409,0.7129629629629629,positive,4.543294782270004,2012-09-14,2012-09-23
the_matrix_resurrections,155,94,61,23,0.6064516129032258,0.2132132132132132,positive,5.049856007249537,2021-12-22,2021-12-31
the_mauritanian,56,41,15,8,0.7321428571428571,0.45,positive,4.04305126783455,2021-02-12,2021-02-21
the_maze_runner,42,26,16,8,0.6190476190476191,0.1956521739130435,mixed,3.7612001156935615,2014-09-19,2014-09-27
the_mean_one,9,1,8,3,0.1111111111111111,-0.8095238095238095,negative,2.302585092994046,2022-12-08,2022-12-17
the_meaning_of_hitler,8,4,4,2,0.5,0.0,mixed,2.19722457733622,2021-08-13,2021-08-19
the_measure_of_a_man_2016,7,7,0,4,1.0,1.0,positive,2.079441541679836,2016-04-15,2016-04-21
the_meddler_2016,13,9,4,1,0.6923076923076923,0.4074074074074074,positive,2.6390573296152584,2016-05-20,2016-05-27
the_meg,90,42,48,18,0.4666666666666667,-0.0707070707070707,mixed,4.51085950651685,2018-08-10,2018-08-18
the_menu,116,100,16,17,0.8620689655172413,0.7349397590361446,positive,4.762173934797756,2022-11-18,2022-11-27
the_messenger_2015,3,3,0,2,1.0,1.0,positive,1.3862943611198906,2015-12-04,2015-12-10
the_messengers,54,6,48,22,0.1111111111111111,-0.8,negative,4.007333185232471,2007-02-02,2007-02-11
the_meyerowitz_stories,44,44,0,18,1.0,1.0,positive,3.80666248977032,2017-10-13,2017-10-20
the_midnight_man_2018,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2018-01-19,2018-01-19
the_midnight_sky,45,24,21,9,0.5333333333333333,0.0909090909090909,mixed,3.828641396489095,2020-12-11,2020-12-20
the_midwife_2017,11,8,3,6,0.7272727272727273,0.5,positive,2.4849066497880004,2017-07-21,2017-07-28
the_mighty_macs_2011,16,9,7,5,0.5625,0.1891891891891892,mixed,2.833213344056216,2011-10-21,2011-10-25
the_mill_and_the_cross,9,6,3,5,0.6666666666666666,0.391304347826087,positive,2.302585092994046,2011-09-14,2011-09-22
the_mimic_2020,5,3,2,2,0.6,0.1666666666666666,mixed,1.791759469228055,2021-02-05,2021-02-12
the_mindfulness_movement,4,1,3,3,0.25,-0.4545454545454545,negative,1.6094379124341005,2020-04-10,2020-04-11
the_minds_eye_2016,7,3,4,2,0.4285714285714285,-0.25,negative,2.079441541679836,2016-08-05,2016-08-12
the_minute_you_wake_up_dead,3,0,3,0,0.0,-1.0,negative,1.3862943611198906,2022-11-04,2022-11-09
the_miracle_of_the_little_prince,1,0,1,1,0.0,-1.0,negative,0.6931471805599453,2019-08-28,2019-08-28
the_miracle_season,16,9,7,4,0.5625,0.1111111111111111,mixed,2.833213344056216,2018-04-06,2018-04-13
the_misandrists,5,5,0,3,1.0,1.0,positive,1.791759469228055,2018-05-25,2018-06-01
the_miseducation_of_cameron_post_2018,36,31,5,21,0.8611111111111112,0.6989247311827957,positive,3.610917912644224,2018-08-03,2018-08-11
the_misfits,11,1,10,5,0.0909090909090909,-0.8518518518518519,negative,2.4849066497880004,2021-06-11,2021-06-18
the_misguided,3,1,2,1,0.3333333333333333,-0.4285714285714285,negative,1.3862943611198906,2018-01-26,2018-02-04
the_missing_2003,86,49,37,26,0.5697674418604651,0.101010101010101,mixed,4.465908118654584,2003-11-26,2003-12-04
the_missing_picture,14,14,0,10,1.0,1.0,positive,2.70805020110221,2014-03-19,2014-03-22
the_mitchells_vs_the_machines,79,78,1,16,0.9873417721518988,0.9770114942528736,positive,4.382026634673881,2021-04-23,2021-05-02
the_model,3,2,1,1,0.6666666666666666,0.4285714285714285,positive,1.3862943611198906,2016-08-12,2016-08-13
the_moderator,3,0,3,0,0.0,-1.0,negative,1.3862943611198906,2022-07-31,2022-08-04
the_mole_agent,8,7,1,3,0.875,0.6842105263157895,positive,2.19722457733622,2020-01-25,2020-02-03
the_monkey_king_2,3,3,0,1,1.0,1.0,positive,1.3862943611198906,2016-02-05,2016-02-11
the_monkey_king_3,2,0,2,0,0.0,-1.0,negative,1.0986122886681098,2018-02-16,2018-02-19
the_monkeys_mask,5,1,4,1,0.2,-0.6363636363636364,negative,1.791759469228055,2001-07-27,2001-07-27
the_monster_2016,12,10,2,3,0.8333333333333334,0.7037037037037037,positive,2.5649493574615367,2016-11-11,2016-11-17
the_monster_project,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2017-08-18,2017-08-18
the_monuments_men,91,34,57,21,0.3736263736263736,-0.2906403940886699,negative,4.5217885770490405,2014-02-07,2014-02-16
the_mortal_instruments_city_of_bones,88,8,80,35,0.0909090909090909,-0.8199052132701422,negative,4.48863636973214,2013-08-21,2013-08-30
the_most_beautiful_boy_in_the_world,8,5,3,3,0.625,0.2631578947368421,positive,2.19722457733622,2021-09-24,2021-10-03
the_most_dangerous_game,1,0,1,0,0.0,-1.0,negative,0.6931471805599453,2022-08-08,2022-08-08
the_most_dangerous_year,1,1,0,1,1.0,1.0,positive,0.6931471805599453,2019-04-12,2019-04-12
the_motel_life_2013,11,7,4,8,0.6363636363636364,0.3333333333333333,positive,2.4849066497880004,2013-11-08,2013-11-17
the_moth_diaries,9,0,9,1,0.0,-1.0,negative,2.302585092994046,2012-04-20,2012-04-27
the_motorcycle_diaries,48,40,8,22,0.8333333333333334,0.6779661016949152,positive,3.8918202981106265,2004-09-24,2004-10-02
the_mountain_2019,14,11,3,8,0.7857142857142857,0.6111111111111112,positive,2.70805020110221,2019-07-26,2019-08-02
the_mountain_between_us,58,18,40,19,0.3103448275862069,-0.4222222222222222,negative,4.07753744390572,2017-10-06,2017-10-14
the_mule_2018,53,33,20,16,0.6226415094339622,0.2459016393442623,positive,3.9889840465642745,2018-12-14,2018-12-22
the_mummy_2017,103,10,93,24,0.0970873786407767,-0.808695652173913,negative,4.6443908991413725,2017-06-09,2017-06-17
the_muppets,77,75,2,23,0.974025974025974,0.9322033898305084,positive,4.356708826689592,2011-11-23,2011-12-02
the_murder_of_nicole_brown_simpson,5,0,5,4,0.0,-1.0,negative,1.791759469228055,2020-01-10,2020-01-14
the_music_never_stopped,9,5,4,4,0.5555555555555556,0.0909090909090909,mixed,2.302585092994046,2011-03-18,2011-03-24
the_music_of_silence,5,0,5,1,0.0,-1.0,negative,1.791759469228055,2018-02-02,2018-02-08
the_music_of_strangers_yo_yo_ma_and_the_silk_road_ensemble,6,6,0,2,1.0,1.0,positive,1.9459101490553128,2016-06-10,2016-06-17
the_mustang,28,26,2,14,0.9285714285714286,0.8857142857142857,positive,3.367295829986474,2019-03-15,2019-03-24
the_mustangs_americas_wild_horses,3,3,0,1,1.0,1.0,positive,1.3862943611198906,2021-10-15,2021-10-20
the_nan_movie,2,0,2,0,0.0,-1.0,negative,1.0986122886681098,2022-07-22,2022-07-22
the_negotiation,2,2,0,0,1.0,1.0,positive,1.0986122886681098,2018-10-03,2018-10-04
the_neighbor_2018,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2018-01-31,2018-01-31
the_neon_demon,36,16,20,11,0.4444444444444444,-0.108433734939759,mixed,3.610917912644224,2016-06-24,2016-07-03
the_nest_2020,51,45,6,10,0.8823529411764706,0.7678571428571429,positive,3.951243718581428,2020-09-18,2020-09-26
the_never_list,2,2,0,1,1.0,1.0,positive,1.0986122886681098,2020-12-11,2020-12-18
the_new_girlfriend,14,10,4,5,0.7142857142857143,0.4545454545454545,positive,2.70805020110221,2015-09-18,2015-09-25
the_new_mutants,78,25,53,14,0.3205128205128205,-0.3764705882352941,negative,4.3694478524670215,2020-08-28,2020-09-06
the_new_year_2010,2,2,0,1,1.0,1.0,positive,1.0986122886681098,2010-07-30,2010-08-01
the_nice_guys,84,77,7,15,0.9166666666666666,0.8469945355191257,positive,4.442651256490317,2016-05-20,2016-05-29
the_night_2021,20,15,5,6,0.75,0.5217391304347826,positive,3.044522437723423,2021-01-29,2021-02-06
the_night_before_2015,30,18,12,5,0.6,0.2,positive,3.4339872044851463,2015-11-20,2015-11-28
the_night_clerk_2020,22,6,16,3,0.2727272727272727,-0.4893617021276595,negative,3.1354942159291497,2020-02-21,2020-02-28
the_night_eats_the_world,7,7,0,1,1.0,1.0,positive,2.079441541679836,2018-07-13,2018-07-16
the_night_house,80,66,14,16,0.825,0.6477272727272727,positive,4.394449154672439,2021-08-20,2021-08-29
the_night_is_short_walk_on_girl,6,5,1,2,0.8333333333333334,0.7142857142857143,positive,1.9459101490553128,2018-08-21,2018-08-27
the_night_listener,82,33,49,23,0.4024390243902439,-0.1978609625668449,mixed,4.418840607796598,2006-08-04,2006-08-11
the_nightingale_2015,1,1,0,1,1.0,1.0,positive,0.6931471805599453,2015-11-06,2015-11-06
the_nightingale_2019,35,30,5,11,0.8571428571428571,0.7037037037037037,positive,3.58351893845611,2019-08-02,2019-08-10
the_nile_hilton_incident,3,3,0,0,1.0,1.0,positive,1.3862943611198906,2017-08-11,2017-08-13
the_noel_diary,6,4,2,2,0.6666666666666666,0.4285714285714285,positive,1.9459101490553128,2022-11-24,2022-11-26
the_northman,116,105,11,24,0.9051724137931034,0.796875,positive,4.762173934797756,2022-04-22,2022-05-01
the_novelists_film,1,1,0,0,1.0,1.0,positive,0.6931471805599453,2022-10-28,2022-10-28
the_november_man,74,28,46,21,0.3783783783783784,-0.2307692307692307,negative,4.31748811353631,2014-08-27,2014-09-05
the_novice_2021,23,22,1,6,0.9565217391304348,0.9230769230769232,positive,3.1780538303479458,2021-12-17,2021-12-24
the_nowhere_inn,15,11,4,3,0.7333333333333333,0.5151515151515151,positive,2.772588722239781,2021-09-17,2021-09-24
the_number_23,96,7,89,27,0.0729166666666666,-0.8538812785388128,negative,4.574710978503383,2007-02-23,2007-03-04
the_numbers_station,4,2,2,2,0.5,0.0,mixed,1.6094379124341005,2013-04-26,2013-04-27
the_nut_job,20,2,18,4,0.1,-0.7727272727272727,negative,3.044522437723423,2014-01-17,2014-01-26
the_nut_job_2_nutty_by_nature,32,2,30,13,0.0625,-0.8701298701298701,negative,3.49650756146648,2017-08-11,2017-08-17
the_nutcracker_2010,6,0,6,2,0.0,-1.0,negative,1.9459101490553128,2010-12-03,2010-12-06
the_nutcracker_and_the_four_realms,86,28,58,20,0.3255813953488372,-0.375,negative,4.465908118654584,2018-11-02,2018-11-10
the_oath_2018,45,26,19,12,0.5777777777777777,0.1372549019607843,mixed,3.828641396489095,2018-10-12,2018-10-21
the_obituary_of_tunde_johnson,2,2,0,0,1.0,1.0,positive,1.0986122886681098,2021-02-27,2021-02-27
the_odd_life_of_timothy_green,59,21,38,24,0.3559322033898305,-0.2816901408450704,negative,4.0943445622221,2012-08-15,2012-08-24
the_offering_2015,2,0,2,1,0.0,-1.0,negative,1.0986122886681098,2016-05-06,2016-05-11
the_offering_2022,16,14,2,3,0.875,0.7714285714285715,positive,2.833213344056216,2023-01-13,2023-01-19
the_old_man_and_the_gun,17,15,2,3,0.8823529411764706,0.7837837837837838,positive,2.8903717578961645,2018-10-19,2018-10-27
the_old_way,33,12,21,11,0.3636363636363636,-0.2987012987012987,negative,3.5263605246161616,2023-01-06,2023-01-14
the_olive_trees_of_justice,3,3,0,0,1.0,1.0,positive,1.3862943611198906,2022-01-26,2022-01-30
the_one,38,5,33,16,0.131578947368421,-0.7391304347826086,negative,3.6635616461296463,2001-11-02,2001-11-11
the_one_i_love,15,12,3,6,0.8,0.6111111111111112,positive,2.772588722239781,2014-08-22,2014-08-31
the_ones_below,8,6,2,2,0.75,0.5555555555555556,positive,2.19722457733622,2016-05-27,2016-06-02
the_only_living_boy_in_new_york,22,8,14,8,0.3636363636363636,-0.3461538461538461,negative,3.1354942159291497,2017-08-11,2017-08-18
the_only_one_2021,2,2,0,0,1.0,1.0,positive,1.0986122886681098,2021-12-11,2021-12-13
the_oogieloves_in_the_big_balloon_adventure,20,5,15,9,0.25,-0.5102040816326531,negative,3.044522437723423,2012-08-29,2012-09-05
the_opening_act,11,9,2,3,0.8181818181818182,0.6,positive,2.4849066497880004,2020-10-16,2020-10-19
the_operative_2019,11,1,10,2,0.0909090909090909,-0.8333333333333334,negative,2.4849066497880004,2019-08-02,2019-08-09
the_oranges_2011,17,3,14,7,0.1764705882352941,-0.6585365853658537,negative,2.8903717578961645,2012-10-05,2012-10-14
the_order_2003,43,4,39,13,0.0930232558139534,-0.8383838383838383,negative,3.784189633918261,2003-09-05,2003-09-11
the_order_of_myths,6,6,0,3,1.0,1.0,positive,1.9459101490553128,2008-07-25,2008-07-27
the_ornithologist,8,8,0,5,1.0,1.0,positive,2.19722457733622,2017-06-23,2017-07-01
the_orphanage,22,20,2,3,0.9090909090909092,0.8297872340425532,positive,3.1354942159291497,2008-01-11,2008-01-17
the_osiris_child_science_fiction_volume_one,4,2,2,1,0.5,0.1111111111111111,mixed,1.6094379124341005,2017-10-06,2017-10-07
the_other_city-2010,6,6,0,5,1.0,1.0,positive,1.9459101490553128,2010-09-17,2010-09-26
the_other_dream_team_2012,3,3,0,2,1.0,1.0,positive,1.3862943611198906,2012-09-28,2012-10-05
the_other_fellow,10,10,0,0,1.0,1.0,positive,2.3978952727983707,2023-02-17,2023-02-25
the_other_half_2017,2,1,1,1,0.5,-0.2,negative,1.0986122886681098,2017-03-10,2017-03-18
the_other_lamb,32,22,10,6,0.6875,0.4,positive,3.49650756146648,2020-04-03,2020-04-12
the_other_me_2022,5,1,4,0,0.2,-0.6,negative,1.791759469228055,2022-02-04,2022-02-09
the_other_side_of_heaven,15,5,10,9,0.3333333333333333,-0.4358974358974359,negative,2.772588722239781,2002-04-12,2002-04-13
the_other_side_of_heaven_2_fire_of_faith,5,3,2,2,0.6,0.0,mixed,1.791759469228055,2019-06-28,2019-07-01
the_other_side_of_hope,18,17,1,8,0.9444444444444444,0.9090909090909092,positive,2.9444389791664403,2017-12-01,2017-12-08
the_other_side_of_the_bed,5,2,3,3,0.4,-0.0769230769230769,mixed,1.791759469228055,2003-08-29,2003-09-06
the_other_side_of_the_door,11,3,8,5,0.2727272727272727,-0.4814814814814814,negative,2.4849066497880004,2016-03-04,2016-03-10
the_other_side_of_the_wind,27,24,3,4,0.8888888888888888,0.7931034482758621,positive,3.332204510175204,2018-11-02,2018-11-09
the_other_son,11,10,1,6,0.9090909090909092,0.7857142857142857,positive,2.4849066497880004,2012-10-26,2012-11-02
the_other_story,1,1,0,1,1.0,1.0,positive,0.6931471805599453,2019-06-28,2019-06-28
the_other_tom,2,1,1,0,0.5,0.0,mixed,1.0986122886681098,2022-10-18,2022-10-20
the_other_woman_2011,12,4,8,6,0.3333333333333333,-0.3333333333333333,negative,2.5649493574615367,2011-02-04,2011-02-11
the_other_woman_2014,63,15,48,17,0.238095238095238,-0.5384615384615384,negative,4.158883083359672,2014-04-25,2014-05-04
the_ottoman_lieutenant,10,2,8,4,0.2,-0.6666666666666666,negative,2.3978952727983707,2017-03-10,2017-03-13
the_outcasts_2017,3,1,2,3,0.3333333333333333,-0.3333333333333333,negative,1.3862943611198906,2017-04-14,2017-04-14
the_outpost_2020,35,32,3,12,0.9142857142857144,0.8292682926829268,positive,3.58351893845611,2020-07-03,2020-07-11
the_outside_story,25,23,2,6,0.92,0.8214285714285714,positive,3.258096538021482,2021-04-30,2021-05-08
the_outsider_2014,8,0,8,3,0.0,-1.0,negative,2.19722457733622,2014-02-07,2014-02-09
the_outsider_2021,2,2,0,0,1.0,1.0,positive,1.0986122886681098,2021-08-20,2021-08-24
the_outwaters,29,16,13,6,0.5517241379310345,0.15625,mixed,3.4011973816621555,2023-02-09,2023-02-17
the_overnight_2022,2,0,2,0,0.0,-1.0,negative,1.0986122886681098,2022-06-03,2022-06-10
the_overnighters,4,4,0,3,1.0,1.0,positive,1.6094379124341005,2014-10-10,2014-10-16
